sentence_id	tokens	pos	c_vs_ne	predictions
11392618.62	['It', 'would', 'allow', 'residents', 'of', 'Clichy', '-', 'sous', '-', 'Bois', ',', 'Montfermeil', ',', 'and', 'nearby', 'communes', 'to', 'reach', 'Bondy', '(', 'RER', 'E', ')', 'or', 'Aulnay', '-', 'sous', '-', 'Bois', '(', 'RER', 'B', ')', 'much', 'faster', 'than', 'they', 'currently', 'do', 'using', 'the', 'bus', '.']	['PRON', 'AUX', 'VERB', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'CCONJ', 'ADV', 'NOUN', 'PART', 'VERB', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'CCONJ', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'ADV', 'ADJ', 'SCONJ', 'PRON', 'ADV', 'VERB', 'VERB', 'DET', 'NOUN', 'PUNCT']	['O', 'O', 'O', 'C', 'O', 'NE', 'NE', 'NE', 'NE', 'NE', 'O', 'NE', 'O', 'O', 'O', 'C', 'O', 'O', 'NE', 'O', 'O', 'NE', 'O', 'O', 'NE', 'NE', 'NE', 'NE', 'NE', 'O', 'O', 'NE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'C', 'O']	['O', 'O', 'O', 'B-PER', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'B-STRUCT', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ARTIFACT', 'O']
182765.105	['Prussian', 'blue', 'is', 'formed', 'in', 'the', 'Prussian', 'blue', 'assay', 'for', 'total', 'phenols', '.']	['ADJ', 'NOUN', 'AUX', 'VERB', 'ADP', 'DET', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT']	['C', 'C', 'O', 'O', 'O', 'O', 'C', 'C', 'C', 'O', 'C', 'C', 'O']	['B-SUBSTANCE', 'I-SUBSTANCE', 'O', 'O', 'O', 'O', 'B-SUBSTANCE', 'I-SUBSTANCE', 'B-EVENT', 'O', 'O', 'B-SUBSTANCE', 'O']
3592692.1	['It', 'centers', 'on', 'an', 'elaborate', 'bank', 'heist', 'on', 'Wall', 'Street', 'over', 'a', '24', '-', 'hour', 'period', '.']	['PRON', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'DET', 'NUM', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'C', 'NE', 'O', 'NE', 'NE', 'O', 'O', 'C', 'C', 'C', 'C', 'O']	['O', 'O', 'O', 'O', 'O', 'B-ORG', 'B-EVENT', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'B-DATETIME', 'I-DATETIME', 'I-DATETIME', 'I-DATETIME', 'O']
6713.207	['In', '2012', ',', 'producers', 'Chris', 'Morgan', 'and', 'Frederick', 'Malmberg', 'announced', 'plans', 'for', 'a', 'sequel', 'to', 'the', '1982', 'Conan', 'the', 'Barbarian', 'titled', 'The', 'Legend', 'of', 'Conan', ',', 'with', 'Arnold', 'Schwarzenegger', 'reprising', 'his', 'role', 'as', 'Conan', '.']	['ADP', 'NUM', 'PUNCT', 'NOUN', 'PROPN', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NUM', 'PROPN', 'DET', 'PROPN', 'VERB', 'DET', 'PROPN', 'ADP', 'PROPN', 'PUNCT', 'ADP', 'PROPN', 'PROPN', 'VERB', 'PRON', 'NOUN', 'ADP', 'PROPN', 'PUNCT']	['O', 'C', 'O', 'NE', 'NE', 'NE', 'O', 'NE', 'NE', 'O', 'C', 'O', 'O', 'NE', 'O', 'O', 'NE', 'NE', 'O', 'NE', 'O', 'NE', 'NE', 'NE', 'NE', 'O', 'O', 'NE', 'NE', 'O', 'O', 'C', 'O', 'NE', 'O']	['O', 'B-DATETIME', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'B-PSYCH', 'O', 'O', 'B-EVENT', 'O', 'O', 'O', 'B-MEDIA', 'O', 'B-MEDIA', 'O', 'B-MEDIA', 'I-MEDIA', 'I-MEDIA', 'I-MEDIA', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'B-EVENT', 'O', 'B-PER', 'O']
4051622.18	['This', 'castle', 'appears', 'to', 'have', 'been', 'a', 'motte', 'and', 'bailey', 'design', ';', 'the', 'keep', 'had', 'stone', 'foundations', 'and', 'a', 'main', 'structure', 'built', 'from', 'timber', ',', 'while', 'the', 'rest', 'of', 'the', 'former', 'fort', 'was', 'turned', 'into', 'a', 'palisaded', 'bailey', '.']	['DET', 'NOUN', 'VERB', 'PART', 'AUX', 'AUX', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'CCONJ', 'DET', 'ADJ', 'NOUN', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'SCONJ', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'PROPN', 'AUX', 'VERB', 'ADP', 'DET', 'VERB', 'NOUN', 'PUNCT']	['O', 'C', 'O', 'O', 'O', 'O', 'O', 'C', 'C', 'C', 'C', 'O', 'O', 'C', 'O', 'C', 'C', 'O', 'O', 'O', 'C', 'O', 'O', 'C', 'O', 'O', 'O', 'NE', 'O', 'O', 'O', 'C', 'O', 'O', 'O', 'O', 'O', 'C', 'O']	['O', 'B-STRUCT', 'O', 'O', 'O', 'O', 'O', 'B-STRUCT', 'I-STRUCT', 'I-STRUCT', 'B-PSYCH', 'O', 'O', 'B-STRUCT', 'O', 'B-SUBSTANCE', 'B-STRUCT', 'O', 'O', 'O', 'B-STRUCT', 'O', 'O', 'B-ARTIFACT', 'O', 'O', 'O', 'B-PART', 'O', 'O', 'O', 'B-STRUCT', 'O', 'O', 'O', 'O', 'O', 'B-STRUCT', 'O']
54931.1	"['Commissioned', 'by', 'the', 'conservative', 'Belgian', 'newspaper', 'Le', 'Vingtième', 'Siècle', 'for', 'its', 'children', ""'s"", 'supplement', 'Le', 'Petit', 'Vingtième', ',', 'it', 'was', 'serialised', 'weekly', 'from', 'December', '1932', 'to', 'February', '1934', '.']"	['VERB', 'ADP', 'DET', 'ADJ', 'ADJ', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'PRON', 'NOUN', 'PART', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'PRON', 'AUX', 'VERB', 'ADV', 'ADP', 'PROPN', 'NUM', 'ADP', 'PROPN', 'NUM', 'PUNCT']	['O', 'O', 'O', 'O', 'NE', 'NE', 'NE', 'NE', 'NE', 'O', 'O', 'C', 'O', 'NE', 'NE', 'NE', 'NE', 'O', 'O', 'O', 'O', 'C', 'O', 'C', 'C', 'C', 'C', 'C', 'O']	['O', 'O', 'O', 'O', 'B-GROUP', 'B-MEDIA', 'I-MEDIA', 'I-MEDIA', 'I-MEDIA', 'O', 'O', 'B-PER', 'O', 'B-MEDIA', 'I-MEDIA', 'I-MEDIA', 'I-MEDIA', 'O', 'O', 'O', 'O', 'B-DATETIME', 'O', 'B-DATETIME', 'I-DATETIME', 'I-DATETIME', 'I-DATETIME', 'I-DATETIME', 'O']
3329247.64	"['Classifications', 'of', 'many', 'basal', 'ornithischians', 'were', 'reviewed', 'by', 'Richard', 'Thulborn', 'in', '1971', ',', 'where', 'he', 'placed', 'Echinodon', 'within', 'Hypsilophodontidae', ':', 'derived', 'from', 'Triassic', 'forms', 'lacking', 'canines', '(', 'termed', '""""""""', 'fabrosaurs', '""""""""', ')', ',', 'close', 'to', 'the', 'Jurassic', 'genera', 'Laosaurus', 'and', 'Nanosaurus', ',', 'and', 'more', 'primitive', 'than', 'the', 'Cretaceous', 'genera', 'Hypsilophodon', ',', 'Parksosaurus', 'and', 'Thescelosaurus', '.']"	['NOUN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'AUX', 'VERB', 'ADP', 'PROPN', 'PROPN', 'ADP', 'NUM', 'PUNCT', 'SCONJ', 'PRON', 'VERB', 'PROPN', 'ADP', 'PROPN', 'PUNCT', 'VERB', 'ADP', 'PROPN', 'NOUN', 'VERB', 'NOUN', 'PUNCT', 'VERB', 'PUNCT', 'NOUN', 'PUNCT', 'PUNCT', 'PUNCT', 'ADV', 'ADP', 'DET', 'PROPN', 'NOUN', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT', 'CCONJ', 'ADV', 'ADJ', 'ADP', 'DET', 'PROPN', 'NOUN', 'PROPN', 'PUNCT', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT']	['C', 'O', 'O', 'O', 'C', 'O', 'O', 'O', 'NE', 'NE', 'O', 'C', 'O', 'O', 'O', 'O', 'NE', 'O', 'C', 'O', 'O', 'O', 'NE', 'C', 'O', 'C', 'O', 'O', 'O', 'C', 'O', 'O', 'O', 'O', 'O', 'O', 'NE', 'O', 'NE', 'O', 'NE', 'O', 'O', 'O', 'O', 'O', 'O', 'NE', 'O', 'C', 'O', 'NE', 'O', 'C', 'O']	['B-EVENT', 'O', 'O', 'O', 'B-BIOLOGY', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-DATETIME', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'B-GROUP', 'O', 'O', 'O', 'B-PROPERTY', 'B-PSYCH', 'O', 'B-PART', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROPERTY', 'O', 'B-ARTIFACT', 'O', 'B-GROUP', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROPERTY', 'O', 'B-ANIMAL', 'O', 'B-GROUP', 'O', 'B-GROUP', 'O']
4196.19	['Its', 'apparent', 'magnitude', 'is', '9.5', '.']	['PRON', 'ADJ', 'NOUN', 'AUX', 'NUM', 'PUNCT']	['O', 'C', 'C', 'O', 'C', 'O']	['O', 'B-MEASURE', 'I-MEASURE', 'O', 'B-MEASURE', 'O']
358637.195	['Nyerere', 'acknowledged', 'that', 'such', 'affirmative', 'action', 'was', 'discriminatory', 'towards', 'white', 'and', 'Asian', 'citizens', ',', 'but', 'argued', 'that', 'it', 'was', 'temporarily', 'necessary', 'to', 'redress', 'the', 'imbalance', 'caused', 'by', 'colonialism', '.']	['PROPN', 'VERB', 'SCONJ', 'ADJ', 'ADJ', 'NOUN', 'AUX', 'ADJ', 'ADP', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'SCONJ', 'PRON', 'AUX', 'ADV', 'ADJ', 'PART', 'VERB', 'DET', 'NOUN', 'VERB', 'ADP', 'NOUN', 'PUNCT']	['NE', 'O', 'O', 'O', 'C', 'C', 'O', 'O', 'O', 'O', 'O', 'NE', 'C', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'C', 'O', 'O', 'C', 'O']	['B-PER', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'O', 'O', 'O', 'O', 'O', 'B-GROUP', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROPERTY', 'O', 'O', 'B-EVENT', 'O']
182231.185	['In', '1848', ',', 'Salford', 'Roman', 'Catholic', 'Cathedral', 'opened', ',', 'reflecting', 'the', 'large', 'Irish', '-', 'born', 'community', 'in', 'Salford', 'at', 'that', 'time', '.']	['ADP', 'NUM', 'PUNCT', 'PROPN', 'ADJ', 'ADJ', 'PROPN', 'VERB', 'PUNCT', 'VERB', 'DET', 'ADJ', 'ADJ', 'PUNCT', 'VERB', 'NOUN', 'ADP', 'PROPN', 'ADP', 'DET', 'NOUN', 'PUNCT']	['O', 'C', 'O', 'NE', 'NE', 'NE', 'NE', 'O', 'O', 'O', 'O', 'O', 'NE', 'O', 'O', 'C', 'O', 'NE', 'O', 'O', 'C', 'O']	['O', 'B-DATETIME', 'O', 'B-STRUCT', 'I-STRUCT', 'I-STRUCT', 'I-STRUCT', 'O', 'O', 'O', 'O', 'O', 'B-GROUP', 'O', 'O', 'B-ORG', 'O', 'B-LOC', 'O', 'O', 'B-MEASURE', 'O']
342395.33	"['Al', '-', 'Tabari', 'describes', 'the', 'adult', 'Abu', 'Ishaq', 'as', '""""""""', 'fair', '-', 'complexioned', ',', 'with', 'a', 'black', 'beard', 'the', 'hair', 'tips', 'of', 'which', 'were', 'red', 'and', 'the', 'end', 'of', 'which', 'was', 'square', 'and', 'streaked', 'with', 'red', ',', 'and', 'with', 'handsome', 'eyes', '""""""""', '.']"	['PROPN', 'PUNCT', 'PROPN', 'VERB', 'DET', 'NOUN', 'PROPN', 'PROPN', 'ADP', 'PUNCT', 'ADJ', 'PUNCT', 'VERB', 'PUNCT', 'ADP', 'DET', 'ADJ', 'NOUN', 'DET', 'NOUN', 'NOUN', 'ADP', 'PRON', 'AUX', 'ADJ', 'CCONJ', 'DET', 'NOUN', 'ADP', 'PRON', 'AUX', 'ADJ', 'CCONJ', 'VERB', 'ADP', 'ADJ', 'PUNCT', 'CCONJ', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'PUNCT']	['NE', 'NE', 'NE', 'O', 'O', 'O', 'NE', 'NE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'C', 'O', 'C', 'C', 'O', 'O', 'O', 'O', 'O', 'O', 'C', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'C', 'O', 'O']	['B-PER', 'I-PER', 'I-PER', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ARTIFACT', 'O', 'B-ARTIFACT', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PART', 'O', 'O']
30125776.24	['The', 'first', 'mention', 'of', 'him', 'in', 'England', 'records', 'that', 'in', '1068', 'he', 'was', 'granted', 'the', 'new', 'castle', 'at', 'Nottingham', 'by', 'William', 'the', 'Conqueror', ',', 'who', 'was', 'in', 'the', 'process', 'of', 'subduing', 'the', 'Midlands', 'and', 'northern', 'England', '.']	['DET', 'ADJ', 'NOUN', 'ADP', 'PRON', 'ADP', 'PROPN', 'VERB', 'SCONJ', 'ADP', 'NUM', 'PRON', 'AUX', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'ADP', 'PROPN', 'DET', 'PROPN', 'PUNCT', 'PRON', 'AUX', 'ADP', 'DET', 'NOUN', 'SCONJ', 'VERB', 'DET', 'PROPN', 'CCONJ', 'ADJ', 'PROPN', 'PUNCT']	['O', 'C', 'C', 'O', 'O', 'O', 'NE', 'O', 'O', 'O', 'C', 'O', 'O', 'O', 'O', 'O', 'C', 'O', 'NE', 'O', 'NE', 'O', 'NE', 'O', 'O', 'O', 'O', 'O', 'C', 'O', 'O', 'O', 'NE', 'O', 'O', 'NE', 'O']	['O', 'B-MEASURE', 'B-MEDIA', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'B-DATETIME', 'O', 'O', 'O', 'O', 'O', 'B-STRUCT', 'O', 'B-LOC', 'O', 'B-PER', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'B-EVENT', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O']
248708.189	['While', 'recovering', 'at', 'an', 'army', 'hospital', 'at', 'Camp', 'Pickett', ',', 'Virginia', ',', 'he', 'met', 'a', 'soldier', 'who', 'had', 'been', 'severely', 'wounded', 'and', 'was', 'not', 'expected', 'to', 'survive', '.']	['SCONJ', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'PRON', 'VERB', 'DET', 'NOUN', 'PRON', 'AUX', 'AUX', 'ADV', 'VERB', 'CCONJ', 'AUX', 'PART', 'VERB', 'PART', 'VERB', 'PUNCT']	['O', 'O', 'O', 'O', 'NE', 'C', 'O', 'NE', 'NE', 'NE', 'NE', 'O', 'O', 'O', 'O', 'C', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	['O', 'O', 'O', 'O', 'B-STRUCT', 'I-STRUCT', 'O', 'B-STRUCT', 'I-STRUCT', 'I-STRUCT', 'I-STRUCT', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
4183.208	['Today', ',', 'genetic', 'modification', 'of', 'the', 'Ti', 'plasmid', 'is', 'one', 'of', 'the', 'main', 'techniques', 'for', 'introduction', 'of', 'transgenes', 'to', 'plants', 'and', 'the', 'creation', 'of', 'genetically', 'modified', 'crops', '.']	['NOUN', 'PUNCT', 'ADJ', 'NOUN', 'ADP', 'DET', 'PROPN', 'NOUN', 'AUX', 'NUM', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADP', 'ADV', 'VERB', 'NOUN', 'PUNCT']	['C', 'O', 'C', 'C', 'O', 'O', 'C', 'C', 'O', 'C', 'O', 'O', 'O', 'C', 'O', 'C', 'O', 'C', 'O', 'C', 'O', 'O', 'C', 'O', 'C', 'C', 'C', 'O']	['B-DATETIME', 'O', 'B-EVENT', 'I-EVENT', 'O', 'O', 'B-BIOLOGY', 'I-BIOLOGY', 'O', 'B-MEASURE', 'O', 'O', 'O', 'B-PSYCH', 'O', 'B-EVENT', 'O', 'O', 'O', 'B-PLANT', 'O', 'O', 'B-EVENT', 'O', 'O', 'O', 'B-PLANT', 'O']
14277334.48	['Kellan', 'Lutz', 'as', 'Emmett', 'Cullen', ',', 'physically', 'the', 'strongest', 'vampire', 'of', 'the', 'family', '.']	['PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'ADV', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	['NE', 'NE', 'O', 'NE', 'NE', 'O', 'O', 'O', 'O', 'C', 'O', 'O', 'C', 'O']	['B-PER', 'I-PER', 'O', 'B-PER', 'B-SUPER', 'O', 'O', 'O', 'O', 'B-SUPER', 'O', 'O', 'B-GROUP', 'O']
10931.25	['The', 'turnstile', 'state', 'machine', 'can', 'also', 'be', 'represented', 'by', 'a', 'directed', 'graph', 'called', 'a', 'state', 'diagram', '(', 'above', ')', '.']	['DET', 'NOUN', 'NOUN', 'NOUN', 'AUX', 'ADV', 'AUX', 'VERB', 'ADP', 'DET', 'VERB', 'NOUN', 'VERB', 'DET', 'NOUN', 'NOUN', 'PUNCT', 'ADV', 'PUNCT', 'PUNCT']	['O', 'C', 'C', 'C', 'O', 'O', 'O', 'O', 'O', 'O', 'C', 'C', 'O', 'O', 'C', 'C', 'O', 'O', 'O', 'O']	['O', 'B-ARTIFACT', 'B-PROPERTY', 'B-ARTIFACT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MEDIA', 'O', 'O', 'B-PROPERTY', 'B-MEDIA', 'O', 'O', 'O', 'O']
1600858.199	"['The', 'art', 'historian', 'Carl', 'Justi', 'observed', 'that', 'the', 'left', 'and', 'center', 'panels', 'are', 'drenched', 'in', 'tropical', 'and', 'oceanic', 'atmosphere', ',', 'and', 'concluded', 'that', 'Bosch', 'was', 'inspired', 'by', '""""""""', 'the', 'news', 'of', 'recently', 'discovered', 'Atlantis', 'and', 'by', 'drawings', 'of', 'its', 'tropical', 'scenery', ',', 'just', 'as', 'Columbus', 'himself', ',', 'when', 'approaching', 'terra', 'firma', ',', 'thought', 'that', 'the', 'place', 'he', 'had', 'found', 'at', 'the', 'mouth', 'of', 'the', 'Orinoco', 'was', 'the', 'site', 'of', 'the', 'Earthly', 'Paradise', '""""""""', '.']"	['DET', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'VERB', 'SCONJ', 'DET', 'ADJ', 'CCONJ', 'NOUN', 'NOUN', 'AUX', 'VERB', 'ADP', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'SCONJ', 'PROPN', 'AUX', 'VERB', 'ADP', 'PUNCT', 'DET', 'NOUN', 'ADP', 'ADV', 'VERB', 'PROPN', 'CCONJ', 'ADP', 'NOUN', 'ADP', 'PRON', 'ADJ', 'NOUN', 'PUNCT', 'ADV', 'ADP', 'PROPN', 'PRON', 'PUNCT', 'SCONJ', 'VERB', 'X', 'X', 'PUNCT', 'VERB', 'SCONJ', 'DET', 'NOUN', 'PRON', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'AUX', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'PROPN', 'PUNCT', 'PUNCT']	['O', 'C', 'NE', 'NE', 'NE', 'O', 'O', 'O', 'O', 'O', 'C', 'C', 'O', 'O', 'O', 'O', 'O', 'O', 'C', 'O', 'O', 'O', 'O', 'NE', 'O', 'O', 'O', 'O', 'O', 'C', 'O', 'O', 'O', 'NE', 'O', 'O', 'C', 'O', 'O', 'O', 'C', 'O', 'O', 'O', 'NE', 'O', 'O', 'O', 'O', 'C', 'C', 'O', 'O', 'O', 'O', 'C', 'O', 'O', 'O', 'O', 'O', 'C', 'O', 'O', 'NE', 'O', 'O', 'C', 'O', 'O', 'NE', 'NE', 'O', 'O']	['O', 'B-PER', 'I-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'B-ARTIFACT', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROPERTY', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'B-MEDIA', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-MEDIA', 'O', 'O', 'O', 'B-ARTIFACT', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'B-MEDIA', 'B-LOC', 'O', 'O']
77447.31	['The', 'control', 'of', 'Dauphiné', 'was', 'valuable', 'to', 'the', 'Kingdom', 'of', 'France', ',', 'because', 'it', 'occupied', 'the', 'Rhône', 'Valley', ',', 'a', 'major', 'trade', 'route', 'between', 'the', 'Mediterranean', 'and', 'northern', 'Europe', 'since', 'ancient', 'times', ',', 'putting', 'them', 'in', 'direct', 'contact', 'with', 'Avignon', ',', 'a', 'papal', 'territory', 'and', 'diplomatic', 'center', 'of', 'medieval', 'Europe', '.']	['DET', 'NOUN', 'ADP', 'PROPN', 'AUX', 'ADJ', 'ADP', 'DET', 'PROPN', 'ADP', 'PROPN', 'PUNCT', 'SCONJ', 'PRON', 'VERB', 'DET', 'PROPN', 'PROPN', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'PROPN', 'CCONJ', 'ADJ', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'PRON', 'ADP', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'PROPN', 'PUNCT']	['O', 'C', 'O', 'NE', 'O', 'O', 'O', 'O', 'NE', 'NE', 'NE', 'O', 'O', 'O', 'O', 'O', 'NE', 'NE', 'O', 'O', 'O', 'C', 'C', 'O', 'O', 'NE', 'O', 'O', 'NE', 'O', 'O', 'C', 'O', 'O', 'O', 'O', 'O', 'C', 'O', 'NE', 'O', 'O', 'O', 'C', 'O', 'O', 'C', 'O', 'O', 'NE', 'O']	['O', 'B-PROPERTY', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'B-EVENT', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'B-MEASURE', 'O', 'O', 'O', 'O', 'O', 'B-EVENT', 'O', 'B-LOC', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O']
4239838.23	['He', 'reached', 'the', 'quarter', '-', 'finals', 'of', 'the', 'Grand', 'Prix', ',', 'beating', 'then', 'world', 'champion', 'Shaun', 'Murphy', 'along', 'the', 'way', '.']	['PRON', 'VERB', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'DET', 'ADJ', 'PROPN', 'PUNCT', 'VERB', 'ADV', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'ADP', 'DET', 'NOUN', 'PUNCT']	['O', 'O', 'O', 'C', 'O', 'C', 'O', 'O', 'NE', 'NE', 'O', 'O', 'O', 'NE', 'NE', 'NE', 'NE', 'O', 'O', 'C', 'O']	['O', 'O', 'O', 'B-MEASURE', 'O', 'B-EVENT', 'O', 'O', 'B-EVENT', 'I-EVENT', 'O', 'O', 'O', 'B-CELESTIAL', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'B-EVENT', 'O']
833536.36	['Coachman', 'has', 'been', 'linked', 'both', 'to', 'the', 'French', 'nouveau', 'roman', 'of', 'Alain', 'Robbe', '-', 'Grillet', 'and', 'Raymond', 'Queneau', ',', 'as', 'well', 'as', 'to', 'French', 'absurdist', 'works', 'by', 'Samuel', 'Beckett', ',', 'Eugene', 'Ionesco', ',', 'and', 'Jean', 'Genet', '.']	['PROPN', 'AUX', 'AUX', 'VERB', 'CCONJ', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'PUNCT', 'ADV', 'ADV', 'ADP', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'CCONJ', 'PROPN', 'PROPN', 'PUNCT']	['NE', 'O', 'O', 'O', 'O', 'O', 'O', 'NE', 'C', 'C', 'O', 'NE', 'NE', 'NE', 'NE', 'O', 'NE', 'NE', 'O', 'O', 'O', 'O', 'O', 'NE', 'C', 'C', 'O', 'NE', 'NE', 'O', 'NE', 'NE', 'O', 'O', 'NE', 'NE', 'O']	['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GROUP', 'B-MEDIA', 'I-MEDIA', 'O', 'B-PER', 'I-PER', 'I-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'B-GROUP', 'O', 'B-ARTIFACT', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'O', 'B-PER', 'I-PER', 'O']
